Epoch= 0, Minibatch Loss= 220.299591, Training Accuracy= 14.63571
Epoch= 5702, Minibatch Loss= 1.122990, Training Accuracy= 0.73355
Epoch= 5703, Minibatch Loss= 2.142619, Training Accuracy= 1.07337
Epoch= 5704, Minibatch Loss= 1.551637, Training Accuracy= 0.82222
Epoch= 5705, Minibatch Loss= 1.481348, Training Accuracy= 0.88567
Epoch= 5706, Minibatch Loss= 2.186625, Training Accuracy= 1.08025
Epoch= 5707, Minibatch Loss= 1.088701, Training Accuracy= 0.76968
Epoch= 5708, Minibatch Loss= 1.326540, Training Accuracy= 0.72066
Epoch= 5709, Minibatch Loss= 1.293109, Training Accuracy= 0.82062
Epoch= 5710, Minibatch Loss= 1.869025, Training Accuracy= 1.00278
Epoch= 5711, Minibatch Loss= 1.501786, Training Accuracy= 0.82150
Epoch= 5712, Minibatch Loss= 1.786145, Training Accuracy= 0.85229
Epoch= 5713, Minibatch Loss= 1.041484, Training Accuracy= 0.75366
Epoch= 5714, Minibatch Loss= 1.787885, Training Accuracy= 0.79127
Epoch= 5715, Minibatch Loss= 1.750352, Training Accuracy= 0.80793
Epoch= 5716, Minibatch Loss= 2.006782, Training Accuracy= 0.89662
Epoch= 5717, Minibatch Loss= 1.275476, Training Accuracy= 0.79172
Epoch= 5718, Minibatch Loss= 1.412395, Training Accuracy= 0.84769
Epoch= 5719, Minibatch Loss= 1.993490, Training Accuracy= 0.95714
Epoch= 5720, Minibatch Loss= 2.657798, Training Accuracy= 1.13073
Epoch= 5721, Minibatch Loss= 1.601933, Training Accuracy= 0.87370
Epoch= 5722, Minibatch Loss= 1.187419, Training Accuracy= 0.75654
Epoch= 5723, Minibatch Loss= 0.689650, Training Accuracy= 0.60966
Epoch= 5724, Minibatch Loss= 1.782877, Training Accuracy= 0.71143
Epoch= 5725, Minibatch Loss= 2.311850, Training Accuracy= 0.96542
Epoch= 5726, Minibatch Loss= 1.414682, Training Accuracy= 0.78481
Epoch= 5727, Minibatch Loss= 2.025970, Training Accuracy= 0.90855
Epoch= 5728, Minibatch Loss= 1.051677, Training Accuracy= 0.74975
Epoch= 5729, Minibatch Loss= 1.432127, Training Accuracy= 0.87409
Epoch= 5730, Minibatch Loss= 1.539503, Training Accuracy= 0.77017
Epoch= 5731, Minibatch Loss= 0.908336, Training Accuracy= 0.68210
Epoch= 5732, Minibatch Loss= 1.299018, Training Accuracy= 0.76782
Epoch= 5733, Minibatch Loss= 0.675508, Training Accuracy= 0.61046
Epoch= 5734, Minibatch Loss= 1.514469, Training Accuracy= 0.92045
Epoch= 5735, Minibatch Loss= 1.445539, Training Accuracy= 0.80145
Epoch= 5736, Minibatch Loss= 1.265855, Training Accuracy= 0.76045
Epoch= 5737, Minibatch Loss= 2.929708, Training Accuracy= 1.07139
Epoch= 5738, Minibatch Loss= 1.242641, Training Accuracy= 0.84264
Epoch= 5739, Minibatch Loss= 1.498908, Training Accuracy= 0.85850
Epoch= 5740, Minibatch Loss= 1.101394, Training Accuracy= 0.68373
Epoch= 5741, Minibatch Loss= 1.288913, Training Accuracy= 0.76016
Epoch= 5742, Minibatch Loss= 1.546017, Training Accuracy= 0.92830
Epoch= 5743, Minibatch Loss= 1.595399, Training Accuracy= 0.97504
Epoch= 5744, Minibatch Loss= 1.134134, Training Accuracy= 0.70955
Epoch= 5745, Minibatch Loss= 1.199623, Training Accuracy= 0.74197
Epoch= 5746, Minibatch Loss= 1.111422, Training Accuracy= 0.78820
Epoch= 5747, Minibatch Loss= 2.093843, Training Accuracy= 0.94606
Epoch= 5748, Minibatch Loss= 1.242888, Training Accuracy= 0.80187
Epoch= 5749, Minibatch Loss= 1.294094, Training Accuracy= 0.79744
Epoch= 5750, Minibatch Loss= 1.201915, Training Accuracy= 0.78243
Epoch= 5751, Minibatch Loss= 1.560061, Training Accuracy= 0.87828
Epoch= 5752, Minibatch Loss= 0.613611, Training Accuracy= 0.58518
Epoch= 5753, Minibatch Loss= 2.704543, Training Accuracy= 1.05816
Epoch= 5754, Minibatch Loss= 1.827070, Training Accuracy= 0.96015
Epoch= 5755, Minibatch Loss= 1.289334, Training Accuracy= 0.72347
Epoch= 5756, Minibatch Loss= 1.177772, Training Accuracy= 0.70562
Epoch= 5757, Minibatch Loss= 1.693008, Training Accuracy= 0.88330
Epoch= 5758, Minibatch Loss= 1.282322, Training Accuracy= 0.83208
Epoch= 5759, Minibatch Loss= 0.985743, Training Accuracy= 0.72823
Epoch= 5760, Minibatch Loss= 0.894233, Training Accuracy= 0.64044
Epoch= 5761, Minibatch Loss= 1.653254, Training Accuracy= 0.77123
Epoch= 5762, Minibatch Loss= 1.071622, Training Accuracy= 0.70794
Epoch= 5763, Minibatch Loss= 1.066785, Training Accuracy= 0.70714
Epoch= 5764, Minibatch Loss= 1.363821, Training Accuracy= 0.89114
Epoch= 5765, Minibatch Loss= 0.993689, Training Accuracy= 0.72166
Epoch= 5766, Minibatch Loss= 1.660399, Training Accuracy= 0.88099
Epoch= 5767, Minibatch Loss= 2.324535, Training Accuracy= 0.88855
Epoch= 5768, Minibatch Loss= 0.909767, Training Accuracy= 0.72682
Epoch= 5769, Minibatch Loss= 0.995006, Training Accuracy= 0.77147
Epoch= 5770, Minibatch Loss= 1.908125, Training Accuracy= 0.96811
Epoch= 5771, Minibatch Loss= 1.285432, Training Accuracy= 0.81909
Epoch= 5772, Minibatch Loss= 1.544047, Training Accuracy= 0.84267
Epoch= 5773, Minibatch Loss= 1.898406, Training Accuracy= 0.89804
Epoch= 5774, Minibatch Loss= 1.086174, Training Accuracy= 0.70178
Epoch= 5775, Minibatch Loss= 2.152776, Training Accuracy= 0.98972
Epoch= 5776, Minibatch Loss= 1.762850, Training Accuracy= 0.82862
Epoch= 5777, Minibatch Loss= 0.846710, Training Accuracy= 0.64619
Epoch= 5778, Minibatch Loss= 1.822271, Training Accuracy= 0.82591
Epoch= 5779, Minibatch Loss= 0.740157, Training Accuracy= 0.64082
Epoch= 5780, Minibatch Loss= 1.724948, Training Accuracy= 0.82654
Epoch= 5781, Minibatch Loss= 1.999616, Training Accuracy= 0.94689
Epoch= 5782, Minibatch Loss= 0.993175, Training Accuracy= 0.67841
Epoch= 5783, Minibatch Loss= 0.743691, Training Accuracy= 0.58300
Epoch= 5784, Minibatch Loss= 1.034775, Training Accuracy= 0.70879
Epoch= 5785, Minibatch Loss= 1.560048, Training Accuracy= 0.81689
Epoch= 5786, Minibatch Loss= 1.916638, Training Accuracy= 0.87617
Epoch= 5787, Minibatch Loss= 2.356192, Training Accuracy= 1.01388
Epoch= 5788, Minibatch Loss= 1.847472, Training Accuracy= 0.85855
Epoch= 5789, Minibatch Loss= 1.880824, Training Accuracy= 0.87375
Epoch= 5790, Minibatch Loss= 2.818944, Training Accuracy= 1.09720
Epoch= 5791, Minibatch Loss= 1.006757, Training Accuracy= 0.74045
Epoch= 5792, Minibatch Loss= 1.260365, Training Accuracy= 0.79650
Epoch= 5793, Minibatch Loss= 2.815973, Training Accuracy= 1.09862
Epoch= 5794, Minibatch Loss= 2.220318, Training Accuracy= 0.95923
Epoch= 5795, Minibatch Loss= 1.493405, Training Accuracy= 0.88168
Epoch= 5796, Minibatch Loss= 1.246396, Training Accuracy= 0.82061
Epoch= 5797, Minibatch Loss= 2.239936, Training Accuracy= 0.98272
Epoch= 5798, Minibatch Loss= 2.036057, Training Accuracy= 0.88275
Epoch= 5799, Minibatch Loss= 1.362142, Training Accuracy= 0.72479
Epoch= 5800, Minibatch Loss= 1.974660, Training Accuracy= 0.89426
Epoch= 5801, Minibatch Loss= 2.615434, Training Accuracy= 1.10784
Epoch= 5802, Minibatch Loss= 1.246456, Training Accuracy= 0.70107
Epoch= 5803, Minibatch Loss= 1.505655, Training Accuracy= 0.83169
Epoch= 5804, Minibatch Loss= 0.731842, Training Accuracy= 0.63404
Epoch= 5805, Minibatch Loss= 1.260126, Training Accuracy= 0.83942
Epoch= 5806, Minibatch Loss= 0.770390, Training Accuracy= 0.66655
Epoch= 5807, Minibatch Loss= 0.799436, Training Accuracy= 0.66335
Epoch= 5808, Minibatch Loss= 0.940536, Training Accuracy= 0.73311
Epoch= 5809, Minibatch Loss= 1.947101, Training Accuracy= 0.94444
Epoch= 5810, Minibatch Loss= 1.787043, Training Accuracy= 0.68806
Epoch= 5811, Minibatch Loss= 0.929816, Training Accuracy= 0.64004
Epoch= 5812, Minibatch Loss= 1.351892, Training Accuracy= 0.80519
Epoch= 5813, Minibatch Loss= 1.241862, Training Accuracy= 0.79564
Epoch= 5814, Minibatch Loss= 1.957428, Training Accuracy= 0.89093
Epoch= 5815, Minibatch Loss= 1.648717, Training Accuracy= 0.90378
Epoch= 5816, Minibatch Loss= 0.979348, Training Accuracy= 0.73502
Epoch= 5817, Minibatch Loss= 2.128147, Training Accuracy= 0.92657
Epoch= 5818, Minibatch Loss= 1.316989, Training Accuracy= 0.80052
Epoch= 5819, Minibatch Loss= 1.389117, Training Accuracy= 0.75141
Epoch= 5820, Minibatch Loss= 0.909318, Training Accuracy= 0.64861
Epoch= 5821, Minibatch Loss= 1.512058, Training Accuracy= 0.88721
Epoch= 5822, Minibatch Loss= 0.915284, Training Accuracy= 0.74238
Epoch= 5823, Minibatch Loss= 0.848308, Training Accuracy= 0.71883
Epoch= 5824, Minibatch Loss= 1.225331, Training Accuracy= 0.79168
Epoch= 5825, Minibatch Loss= 0.848381, Training Accuracy= 0.64522
Epoch= 5826, Minibatch Loss= 1.302202, Training Accuracy= 0.83646
Epoch= 5827, Minibatch Loss= 2.449945, Training Accuracy= 1.02629
Epoch= 5828, Minibatch Loss= 0.978090, Training Accuracy= 0.72700
Epoch= 5829, Minibatch Loss= 1.243165, Training Accuracy= 0.81327
Epoch= 5830, Minibatch Loss= 2.671566, Training Accuracy= 0.99975
Epoch= 5831, Minibatch Loss= 0.837317, Training Accuracy= 0.71218
Epoch= 5832, Minibatch Loss= 1.835872, Training Accuracy= 0.81018
Epoch= 5833, Minibatch Loss= 1.687050, Training Accuracy= 0.91028
Epoch= 5834, Minibatch Loss= 0.862692, Training Accuracy= 0.73148
Epoch= 5835, Minibatch Loss= 1.868306, Training Accuracy= 0.90276
Epoch= 5836, Minibatch Loss= 0.930246, Training Accuracy= 0.65153
Epoch= 5837, Minibatch Loss= 1.123853, Training Accuracy= 0.76769
Epoch= 5838, Minibatch Loss= 1.472976, Training Accuracy= 0.89519
Epoch= 5839, Minibatch Loss= 0.939528, Training Accuracy= 0.70195
Epoch= 5840, Minibatch Loss= 2.036825, Training Accuracy= 0.91808
Epoch= 5841, Minibatch Loss= 1.515224, Training Accuracy= 0.84993
Epoch= 5842, Minibatch Loss= 1.696747, Training Accuracy= 0.87963
Epoch= 5843, Minibatch Loss= 3.269696, Training Accuracy= 1.16697
Epoch= 5844, Minibatch Loss= 1.282925, Training Accuracy= 0.73995
Epoch= 5845, Minibatch Loss= 1.060770, Training Accuracy= 0.68433
Epoch= 5846, Minibatch Loss= 0.791785, Training Accuracy= 0.68664
Epoch= 5847, Minibatch Loss= 1.649711, Training Accuracy= 0.89533
Epoch= 5848, Minibatch Loss= 1.361507, Training Accuracy= 0.66857
Epoch= 5849, Minibatch Loss= 1.279654, Training Accuracy= 0.76750
Epoch= 5850, Minibatch Loss= 3.001139, Training Accuracy= 1.06583
Epoch= 5851, Minibatch Loss= 1.433416, Training Accuracy= 0.75534
Epoch= 5852, Minibatch Loss= 0.608414, Training Accuracy= 0.59716
Epoch= 5853, Minibatch Loss= 1.203620, Training Accuracy= 0.72091
Epoch= 5854, Minibatch Loss= 1.287493, Training Accuracy= 0.78607
Epoch= 5855, Minibatch Loss= 2.024692, Training Accuracy= 0.85545
Epoch= 5856, Minibatch Loss= 1.151682, Training Accuracy= 0.75723
Epoch= 5857, Minibatch Loss= 0.756519, Training Accuracy= 0.59331
Epoch= 5858, Minibatch Loss= 1.684461, Training Accuracy= 0.86626
Epoch= 5859, Minibatch Loss= 1.426418, Training Accuracy= 0.88789
Epoch= 5860, Minibatch Loss= 2.016706, Training Accuracy= 0.89467
Epoch= 5861, Minibatch Loss= 2.177726, Training Accuracy= 0.92941
Epoch= 5862, Minibatch Loss= 0.993988, Training Accuracy= 0.69391
Epoch= 5863, Minibatch Loss= 2.429610, Training Accuracy= 1.00065
Epoch= 5864, Minibatch Loss= 0.666860, Training Accuracy= 0.67827
Epoch= 5865, Minibatch Loss= 1.407166, Training Accuracy= 0.79481
Epoch= 5866, Minibatch Loss= 0.878819, Training Accuracy= 0.66106
Epoch= 5867, Minibatch Loss= 1.038052, Training Accuracy= 0.75245
Epoch= 5868, Minibatch Loss= 0.845901, Training Accuracy= 0.65445
Epoch= 5869, Minibatch Loss= 1.153750, Training Accuracy= 0.79739
Epoch= 5870, Minibatch Loss= 1.321398, Training Accuracy= 0.73369
Epoch= 5871, Minibatch Loss= 0.759689, Training Accuracy= 0.66699
Epoch= 5872, Minibatch Loss= 1.422298, Training Accuracy= 0.77959
Epoch= 5873, Minibatch Loss= 1.082688, Training Accuracy= 0.78391
Epoch= 5874, Minibatch Loss= 1.332058, Training Accuracy= 0.73277
Epoch= 5875, Minibatch Loss= 1.830827, Training Accuracy= 0.99236
Epoch= 5876, Minibatch Loss= 1.537259, Training Accuracy= 0.71060
Epoch= 5877, Minibatch Loss= 0.720815, Training Accuracy= 0.65984
Epoch= 5878, Minibatch Loss= 0.739723, Training Accuracy= 0.60959
Epoch= 5879, Minibatch Loss= 1.792707, Training Accuracy= 0.84386
Epoch= 5880, Minibatch Loss= 1.177865, Training Accuracy= 0.77527
Epoch= 5881, Minibatch Loss= 1.546217, Training Accuracy= 0.93444
Epoch= 5882, Minibatch Loss= 0.886107, Training Accuracy= 0.76247
Epoch= 5883, Minibatch Loss= 1.344778, Training Accuracy= 0.73154
Epoch= 5884, Minibatch Loss= 2.059391, Training Accuracy= 0.91179
Epoch= 5885, Minibatch Loss= 2.661957, Training Accuracy= 1.05254
Epoch= 5886, Minibatch Loss= 1.032236, Training Accuracy= 0.76780
Epoch= 5887, Minibatch Loss= 1.539361, Training Accuracy= 0.78175
Epoch= 5888, Minibatch Loss= 1.237411, Training Accuracy= 0.73882
Epoch= 5889, Minibatch Loss= 0.907615, Training Accuracy= 0.65917
Epoch= 5890, Minibatch Loss= 0.915975, Training Accuracy= 0.69397
Epoch= 5891, Minibatch Loss= 2.044721, Training Accuracy= 0.85486
Epoch= 5892, Minibatch Loss= 1.609110, Training Accuracy= 0.83863
Epoch= 5893, Minibatch Loss= 1.986788, Training Accuracy= 0.92822
Epoch= 5894, Minibatch Loss= 2.070044, Training Accuracy= 1.06514
Epoch= 5895, Minibatch Loss= 1.541862, Training Accuracy= 0.90147
Epoch= 5896, Minibatch Loss= 1.927362, Training Accuracy= 0.87466
Epoch= 5897, Minibatch Loss= 1.082974, Training Accuracy= 0.67953
Epoch= 5898, Minibatch Loss= 1.820978, Training Accuracy= 0.86625
Epoch= 5899, Minibatch Loss= 2.475374, Training Accuracy= 1.04721
Epoch= 5900, Minibatch Loss= 0.966569, Training Accuracy= 0.77912
Epoch= 5901, Minibatch Loss= 1.418577, Training Accuracy= 0.76374
Epoch= 5902, Minibatch Loss= 0.786883, Training Accuracy= 0.65152
Epoch= 5903, Minibatch Loss= 1.372296, Training Accuracy= 0.86129
Epoch= 5904, Minibatch Loss= 0.934846, Training Accuracy= 0.67838
Epoch= 5905, Minibatch Loss= 1.028110, Training Accuracy= 0.76546
Epoch= 5906, Minibatch Loss= 2.561383, Training Accuracy= 1.12054
Epoch= 5907, Minibatch Loss= 1.506968, Training Accuracy= 0.86921
Epoch= 5908, Minibatch Loss= 0.715656, Training Accuracy= 0.60641
Epoch= 5909, Minibatch Loss= 1.593133, Training Accuracy= 0.96666
Epoch= 5910, Minibatch Loss= 1.588912, Training Accuracy= 0.77599
Epoch= 5911, Minibatch Loss= 1.054551, Training Accuracy= 0.71807
Epoch= 5912, Minibatch Loss= 2.094499, Training Accuracy= 0.89093
Epoch= 5913, Minibatch Loss= 1.661739, Training Accuracy= 0.74006
Epoch= 5914, Minibatch Loss= 1.330962, Training Accuracy= 0.68937
Epoch= 5915, Minibatch Loss= 1.021300, Training Accuracy= 0.70259
Epoch= 5916, Minibatch Loss= 1.324723, Training Accuracy= 0.71699
Epoch= 5917, Minibatch Loss= 1.079675, Training Accuracy= 0.72307
Epoch= 5918, Minibatch Loss= 1.900738, Training Accuracy= 0.93382
Epoch= 5919, Minibatch Loss= 1.306292, Training Accuracy= 0.70814
Epoch= 5920, Minibatch Loss= 1.806929, Training Accuracy= 0.90032
Epoch= 5921, Minibatch Loss= 2.668693, Training Accuracy= 1.07530
Epoch= 5922, Minibatch Loss= 0.957078, Training Accuracy= 0.67587
Epoch= 5923, Minibatch Loss= 1.462525, Training Accuracy= 0.89175
Epoch= 5924, Minibatch Loss= 2.738065, Training Accuracy= 1.10679
Epoch= 5925, Minibatch Loss= 1.885626, Training Accuracy= 0.91873
Epoch= 5926, Minibatch Loss= 1.267322, Training Accuracy= 0.78787
Epoch= 5927, Minibatch Loss= 2.013006, Training Accuracy= 0.95562
Epoch= 5928, Minibatch Loss= 1.455299, Training Accuracy= 0.80943
Epoch= 5929, Minibatch Loss= 1.572453, Training Accuracy= 0.84627
Epoch= 5930, Minibatch Loss= 1.455296, Training Accuracy= 0.77187
Epoch= 5931, Minibatch Loss= 0.824822, Training Accuracy= 0.59020
Epoch= 5932, Minibatch Loss= 0.956402, Training Accuracy= 0.68042
Epoch= 5933, Minibatch Loss= 1.287494, Training Accuracy= 0.70207
Epoch= 5934, Minibatch Loss= 2.175558, Training Accuracy= 1.00034
Epoch= 5935, Minibatch Loss= 1.294378, Training Accuracy= 0.75732
Epoch= 5936, Minibatch Loss= 1.075787, Training Accuracy= 0.72685
Epoch= 5937, Minibatch Loss= 1.197731, Training Accuracy= 0.75449
Epoch= 5938, Minibatch Loss= 1.870307, Training Accuracy= 0.87185
Epoch= 5939, Minibatch Loss= 1.418054, Training Accuracy= 0.83764
Epoch= 5940, Minibatch Loss= 1.885634, Training Accuracy= 0.88989
Epoch= 5941, Minibatch Loss= 1.204670, Training Accuracy= 0.69736
Epoch= 5942, Minibatch Loss= 1.747982, Training Accuracy= 0.84472
Epoch= 5943, Minibatch Loss= 1.792248, Training Accuracy= 0.87565
Epoch= 5944, Minibatch Loss= 1.643091, Training Accuracy= 0.90766
Epoch= 5945, Minibatch Loss= 0.965555, Training Accuracy= 0.68506
Epoch= 5946, Minibatch Loss= 2.035104, Training Accuracy= 0.92271
Epoch= 5947, Minibatch Loss= 0.988756, Training Accuracy= 0.72902
Epoch= 5948, Minibatch Loss= 0.621243, Training Accuracy= 0.59424
Epoch= 5949, Minibatch Loss= 0.712145, Training Accuracy= 0.67011
Epoch= 5950, Minibatch Loss= 1.726180, Training Accuracy= 0.84098
Epoch= 5951, Minibatch Loss= 0.949723, Training Accuracy= 0.70877
Epoch= 5952, Minibatch Loss= 0.808886, Training Accuracy= 0.66617
Epoch= 5953, Minibatch Loss= 1.224129, Training Accuracy= 0.78502
Epoch= 5954, Minibatch Loss= 0.727622, Training Accuracy= 0.62958
Epoch= 5955, Minibatch Loss= 2.181793, Training Accuracy= 0.88811
Epoch= 5956, Minibatch Loss= 0.806153, Training Accuracy= 0.56904
Epoch= 5957, Minibatch Loss= 1.325045, Training Accuracy= 0.87646
Epoch= 5958, Minibatch Loss= 1.907708, Training Accuracy= 0.85588
Epoch= 5959, Minibatch Loss= 1.662690, Training Accuracy= 0.83647
Epoch= 5960, Minibatch Loss= 2.487945, Training Accuracy= 0.94191
Epoch= 5961, Minibatch Loss= 0.705439, Training Accuracy= 0.60871
Epoch= 5962, Minibatch Loss= 1.361156, Training Accuracy= 0.81222
Epoch= 5963, Minibatch Loss= 0.901828, Training Accuracy= 0.72378
Epoch= 5964, Minibatch Loss= 1.058346, Training Accuracy= 0.71986
Epoch= 5965, Minibatch Loss= 0.808641, Training Accuracy= 0.59800
Epoch= 5966, Minibatch Loss= 2.175495, Training Accuracy= 0.93975
Epoch= 5967, Minibatch Loss= 0.661403, Training Accuracy= 0.53642
Epoch= 5968, Minibatch Loss= 2.289520, Training Accuracy= 0.97079
Epoch= 5969, Minibatch Loss= 1.435045, Training Accuracy= 0.85461
Epoch= 5970, Minibatch Loss= 0.910522, Training Accuracy= 0.70225
Epoch= 5971, Minibatch Loss= 1.683883, Training Accuracy= 0.81654
Epoch= 5972, Minibatch Loss= 1.836245, Training Accuracy= 0.86647
Epoch= 5973, Minibatch Loss= 1.618895, Training Accuracy= 0.84375
Epoch= 5974, Minibatch Loss= 1.636335, Training Accuracy= 0.86414
Epoch= 5975, Minibatch Loss= 1.280941, Training Accuracy= 0.82166
Epoch= 5976, Minibatch Loss= 1.057390, Training Accuracy= 0.72320
Epoch= 5977, Minibatch Loss= 1.308041, Training Accuracy= 0.65285
Epoch= 5978, Minibatch Loss= 1.176714, Training Accuracy= 0.83615
Epoch= 5979, Minibatch Loss= 1.313049, Training Accuracy= 0.86585
Epoch= 5980, Minibatch Loss= 1.316957, Training Accuracy= 0.69316
Epoch= 5981, Minibatch Loss= 0.820370, Training Accuracy= 0.64584
Epoch= 5982, Minibatch Loss= 0.840690, Training Accuracy= 0.66292
Epoch= 5983, Minibatch Loss= 1.409229, Training Accuracy= 0.85315
Epoch= 5984, Minibatch Loss= 0.780296, Training Accuracy= 0.59225
Epoch= 5985, Minibatch Loss= 1.254808, Training Accuracy= 0.83923
Epoch= 5986, Minibatch Loss= 2.504174, Training Accuracy= 0.95041
Epoch= 5987, Minibatch Loss= 1.440918, Training Accuracy= 0.90733
Epoch= 5988, Minibatch Loss= 1.962120, Training Accuracy= 0.91795
Epoch= 5989, Minibatch Loss= 1.326014, Training Accuracy= 0.85415
Epoch= 5990, Minibatch Loss= 1.475096, Training Accuracy= 0.78685
Epoch= 5991, Minibatch Loss= 1.251472, Training Accuracy= 0.74490
Epoch= 5992, Minibatch Loss= 1.317796, Training Accuracy= 0.82071
Epoch= 5993, Minibatch Loss= 2.043608, Training Accuracy= 0.94352
Epoch= 5994, Minibatch Loss= 2.398478, Training Accuracy= 0.93759
Epoch= 5995, Minibatch Loss= 0.827348, Training Accuracy= 0.69510
Epoch= 5996, Minibatch Loss= 1.147181, Training Accuracy= 0.76225
Epoch= 5997, Minibatch Loss= 0.928333, Training Accuracy= 0.70882
Epoch= 5998, Minibatch Loss= 0.976246, Training Accuracy= 0.73705
Epoch= 5999, Minibatch Loss= 2.773019, Training Accuracy= 1.05385
Epoch= 6000, Minibatch Loss= 1.574478, Training Accuracy= 0.73415
Epoch= 6001, Minibatch Loss= 1.145424, Training Accuracy= 0.73179
Epoch= 6002, Minibatch Loss= 1.117261, Training Accuracy= 0.72447
Epoch= 6003, Minibatch Loss= 2.211006, Training Accuracy= 0.98368
Epoch= 6004, Minibatch Loss= 0.796379, Training Accuracy= 0.62082
Epoch= 6005, Minibatch Loss= 1.004703, Training Accuracy= 0.66202
Epoch= 6006, Minibatch Loss= 0.861798, Training Accuracy= 0.62019
Epoch= 6007, Minibatch Loss= 2.140340, Training Accuracy= 0.95343
Epoch= 6008, Minibatch Loss= 0.999868, Training Accuracy= 0.66648
Epoch= 6009, Minibatch Loss= 0.876956, Training Accuracy= 0.66270
Epoch= 6010, Minibatch Loss= 1.539784, Training Accuracy= 0.78105
Epoch= 6011, Minibatch Loss= 1.208490, Training Accuracy= 0.79052
Epoch= 6012, Minibatch Loss= 2.361911, Training Accuracy= 1.08816
Epoch= 6013, Minibatch Loss= 2.590732, Training Accuracy= 1.11820
Epoch= 6014, Minibatch Loss= 2.098456, Training Accuracy= 0.96814
Epoch= 6015, Minibatch Loss= 0.884101, Training Accuracy= 0.57521
Epoch= 6016, Minibatch Loss= 2.069790, Training Accuracy= 0.93141
Epoch= 6017, Minibatch Loss= 1.365383, Training Accuracy= 0.76828
Epoch= 6018, Minibatch Loss= 1.577650, Training Accuracy= 0.75253
Epoch= 6019, Minibatch Loss= 1.772295, Training Accuracy= 0.81590
Epoch= 6020, Minibatch Loss= 0.957146, Training Accuracy= 0.70907
Epoch= 6021, Minibatch Loss= 0.664239, Training Accuracy= 0.66884
Epoch= 6022, Minibatch Loss= 1.012327, Training Accuracy= 0.75828
Epoch= 6023, Minibatch Loss= 2.353935, Training Accuracy= 0.95879
Epoch= 6024, Minibatch Loss= 1.471804, Training Accuracy= 0.85170
Epoch= 6025, Minibatch Loss= 0.587848, Training Accuracy= 0.62657
Epoch= 6026, Minibatch Loss= 3.567487, Training Accuracy= 1.25016
Epoch= 6027, Minibatch Loss= 1.019071, Training Accuracy= 0.73670
Epoch= 6028, Minibatch Loss= 0.807278, Training Accuracy= 0.65487
Epoch= 6029, Minibatch Loss= 1.843326, Training Accuracy= 0.90256
Epoch= 6030, Minibatch Loss= 0.724233, Training Accuracy= 0.67296
Epoch= 6031, Minibatch Loss= 1.514069, Training Accuracy= 0.80751
Epoch= 6032, Minibatch Loss= 0.704017, Training Accuracy= 0.68224
Epoch= 6033, Minibatch Loss= 0.956341, Training Accuracy= 0.69010
Epoch= 6034, Minibatch Loss= 1.642855, Training Accuracy= 0.91830
Epoch= 6035, Minibatch Loss= 0.808088, Training Accuracy= 0.60024
Epoch= 6036, Minibatch Loss= 1.550990, Training Accuracy= 0.85837
Epoch= 6037, Minibatch Loss= 1.150165, Training Accuracy= 0.79451
Epoch= 6038, Minibatch Loss= 1.029067, Training Accuracy= 0.66554
Epoch= 6039, Minibatch Loss= 1.257260, Training Accuracy= 0.81000
Epoch= 6040, Minibatch Loss= 2.012313, Training Accuracy= 0.89586
Epoch= 6041, Minibatch Loss= 1.285393, Training Accuracy= 0.76090
Epoch= 6042, Minibatch Loss= 1.087891, Training Accuracy= 0.80384
Epoch= 6043, Minibatch Loss= 2.769278, Training Accuracy= 1.15010
Epoch= 6044, Minibatch Loss= 1.446769, Training Accuracy= 0.73228
Epoch= 6045, Minibatch Loss= 1.081107, Training Accuracy= 0.76426
Epoch= 6046, Minibatch Loss= 1.482848, Training Accuracy= 0.77878
Epoch= 6047, Minibatch Loss= 0.631274, Training Accuracy= 0.60251
Epoch= 6048, Minibatch Loss= 0.629877, Training Accuracy= 0.62212
Epoch= 6049, Minibatch Loss= 1.935610, Training Accuracy= 0.87513
Epoch= 6050, Minibatch Loss= 0.980179, Training Accuracy= 0.72267
Epoch= 6051, Minibatch Loss= 1.218982, Training Accuracy= 0.78499
Epoch= 6052, Minibatch Loss= 1.179409, Training Accuracy= 0.77834
Epoch= 6053, Minibatch Loss= 0.681899, Training Accuracy= 0.56533
Epoch= 6054, Minibatch Loss= 1.348372, Training Accuracy= 0.83126
Epoch= 6055, Minibatch Loss= 2.233740, Training Accuracy= 0.98462
Epoch= 6056, Minibatch Loss= 0.998458, Training Accuracy= 0.71055
Epoch= 6057, Minibatch Loss= 0.953910, Training Accuracy= 0.71476
Epoch= 6058, Minibatch Loss= 1.199966, Training Accuracy= 0.80076
Epoch= 6059, Minibatch Loss= 1.669480, Training Accuracy= 0.83480
Epoch= 6060, Minibatch Loss= 0.730913, Training Accuracy= 0.64037
Epoch= 6061, Minibatch Loss= 1.218650, Training Accuracy= 0.81037
Epoch= 6062, Minibatch Loss= 1.835053, Training Accuracy= 0.90384
Epoch= 6063, Minibatch Loss= 0.848245, Training Accuracy= 0.66944
Epoch= 6064, Minibatch Loss= 0.872629, Training Accuracy= 0.70142
Epoch= 6065, Minibatch Loss= 1.068224, Training Accuracy= 0.75408
Epoch= 6066, Minibatch Loss= 1.540947, Training Accuracy= 0.81819
Epoch= 6067, Minibatch Loss= 1.111371, Training Accuracy= 0.81614
Epoch= 6068, Minibatch Loss= 1.138225, Training Accuracy= 0.73987
