Epoch= 0, Minibatch Loss= 18.335670, Training Accuracy= 0.22000
Epoch= 5233, Minibatch Loss= 7.092401, Training Accuracy= 0.30000
Epoch= 5234, Minibatch Loss= 6.089516, Training Accuracy= 0.30000
Epoch= 5235, Minibatch Loss= 8.742116, Training Accuracy= 0.16000
Epoch= 5236, Minibatch Loss= 6.610318, Training Accuracy= 0.26000
Epoch= 5237, Minibatch Loss= 7.816970, Training Accuracy= 0.22000
Epoch= 5238, Minibatch Loss= 7.279807, Training Accuracy= 0.14000
Epoch= 5239, Minibatch Loss= 6.672427, Training Accuracy= 0.24000
Epoch= 5240, Minibatch Loss= 5.243089, Training Accuracy= 0.26000
Epoch= 5241, Minibatch Loss= 6.426743, Training Accuracy= 0.26000
Epoch= 5242, Minibatch Loss= 6.001408, Training Accuracy= 0.30000
Epoch= 5243, Minibatch Loss= 7.086169, Training Accuracy= 0.20000
Epoch= 5244, Minibatch Loss= 6.542938, Training Accuracy= 0.18000
Epoch= 5245, Minibatch Loss= 5.307369, Training Accuracy= 0.32000
Epoch= 5246, Minibatch Loss= 7.742089, Training Accuracy= 0.26000
Epoch= 5247, Minibatch Loss= 6.805742, Training Accuracy= 0.22000
Epoch= 5248, Minibatch Loss= 6.776416, Training Accuracy= 0.18000
Epoch= 5249, Minibatch Loss= 6.867494, Training Accuracy= 0.26000
Epoch= 5250, Minibatch Loss= 7.502867, Training Accuracy= 0.22000
Epoch= 5251, Minibatch Loss= 6.902759, Training Accuracy= 0.26000
Epoch= 5252, Minibatch Loss= 6.622358, Training Accuracy= 0.28000
Epoch= 5253, Minibatch Loss= 6.544150, Training Accuracy= 0.28000
Epoch= 5254, Minibatch Loss= 7.603881, Training Accuracy= 0.16000
Epoch= 5255, Minibatch Loss= 6.796014, Training Accuracy= 0.22000
Epoch= 5256, Minibatch Loss= 6.262952, Training Accuracy= 0.30000
Epoch= 5257, Minibatch Loss= 6.071248, Training Accuracy= 0.22000
Epoch= 5258, Minibatch Loss= 6.958994, Training Accuracy= 0.22000
Epoch= 5259, Minibatch Loss= 7.519795, Training Accuracy= 0.24000
Epoch= 5260, Minibatch Loss= 6.789760, Training Accuracy= 0.18000
Epoch= 5261, Minibatch Loss= 8.102238, Training Accuracy= 0.20000
Epoch= 5262, Minibatch Loss= 6.552590, Training Accuracy= 0.26000
Epoch= 5263, Minibatch Loss= 7.603860, Training Accuracy= 0.28000
Epoch= 5264, Minibatch Loss= 7.238592, Training Accuracy= 0.22000
Epoch= 5265, Minibatch Loss= 7.426427, Training Accuracy= 0.12000
Epoch= 5266, Minibatch Loss= 6.163831, Training Accuracy= 0.18000
Epoch= 5267, Minibatch Loss= 6.820378, Training Accuracy= 0.24000
Epoch= 5268, Minibatch Loss= 6.795869, Training Accuracy= 0.16000
Epoch= 5269, Minibatch Loss= 7.674336, Training Accuracy= 0.20000
Epoch= 5270, Minibatch Loss= 7.242342, Training Accuracy= 0.14000
Epoch= 5271, Minibatch Loss= 8.320354, Training Accuracy= 0.22000
Epoch= 5272, Minibatch Loss= 7.970126, Training Accuracy= 0.18000
Epoch= 5273, Minibatch Loss= 7.021266, Training Accuracy= 0.20000
Epoch= 5274, Minibatch Loss= 6.929928, Training Accuracy= 0.28000
Epoch= 5275, Minibatch Loss= 6.450885, Training Accuracy= 0.20000
Epoch= 5276, Minibatch Loss= 5.205308, Training Accuracy= 0.30000
Epoch= 5277, Minibatch Loss= 6.106293, Training Accuracy= 0.28000
Epoch= 5278, Minibatch Loss= 7.170901, Training Accuracy= 0.18000
Epoch= 5279, Minibatch Loss= 8.003063, Training Accuracy= 0.18000
Epoch= 5280, Minibatch Loss= 6.748213, Training Accuracy= 0.20000
Epoch= 5281, Minibatch Loss= 7.518651, Training Accuracy= 0.28000
Epoch= 5282, Minibatch Loss= 6.869185, Training Accuracy= 0.18000
Epoch= 5283, Minibatch Loss= 8.001735, Training Accuracy= 0.28000
Epoch= 5284, Minibatch Loss= 7.641174, Training Accuracy= 0.22000
Epoch= 5285, Minibatch Loss= 5.835115, Training Accuracy= 0.32000
Epoch= 5286, Minibatch Loss= 7.228502, Training Accuracy= 0.24000
Epoch= 5287, Minibatch Loss= 6.131165, Training Accuracy= 0.26000
Epoch= 5288, Minibatch Loss= 6.528383, Training Accuracy= 0.24000
Epoch= 5289, Minibatch Loss= 6.793908, Training Accuracy= 0.18000
Epoch= 5290, Minibatch Loss= 8.741125, Training Accuracy= 0.14000
Epoch= 5291, Minibatch Loss= 6.087958, Training Accuracy= 0.28000
Epoch= 5292, Minibatch Loss= 8.804926, Training Accuracy= 0.26000
Epoch= 5293, Minibatch Loss= 7.984262, Training Accuracy= 0.22000
Epoch= 5294, Minibatch Loss= 7.318206, Training Accuracy= 0.20000
Epoch= 5295, Minibatch Loss= 7.883303, Training Accuracy= 0.22000
Epoch= 5296, Minibatch Loss= 5.903323, Training Accuracy= 0.26000
Epoch= 5297, Minibatch Loss= 5.450095, Training Accuracy= 0.30000
Epoch= 5298, Minibatch Loss= 7.054466, Training Accuracy= 0.18000
Epoch= 5299, Minibatch Loss= 6.699816, Training Accuracy= 0.26000
Epoch= 5300, Minibatch Loss= 7.438787, Training Accuracy= 0.18000
Epoch= 5301, Minibatch Loss= 7.842083, Training Accuracy= 0.22000
Epoch= 5302, Minibatch Loss= 7.599559, Training Accuracy= 0.26000
Epoch= 5303, Minibatch Loss= 6.093373, Training Accuracy= 0.26000
Epoch= 5304, Minibatch Loss= 7.406991, Training Accuracy= 0.14000
Epoch= 5305, Minibatch Loss= 8.875478, Training Accuracy= 0.14000
Epoch= 5306, Minibatch Loss= 6.540881, Training Accuracy= 0.32000
Epoch= 5307, Minibatch Loss= 6.955984, Training Accuracy= 0.30000
Epoch= 5308, Minibatch Loss= 7.111280, Training Accuracy= 0.28000
Epoch= 5309, Minibatch Loss= 7.824533, Training Accuracy= 0.14000
Epoch= 5310, Minibatch Loss= 6.584277, Training Accuracy= 0.24000
Epoch= 5311, Minibatch Loss= 7.125496, Training Accuracy= 0.20000
Epoch= 5312, Minibatch Loss= 4.999388, Training Accuracy= 0.32000
Epoch= 5313, Minibatch Loss= 6.881374, Training Accuracy= 0.20000
Epoch= 5314, Minibatch Loss= 6.596835, Training Accuracy= 0.32000
Epoch= 5315, Minibatch Loss= 7.671396, Training Accuracy= 0.24000
Epoch= 5316, Minibatch Loss= 6.754031, Training Accuracy= 0.26000
Epoch= 5317, Minibatch Loss= 8.678082, Training Accuracy= 0.16000
Epoch= 5318, Minibatch Loss= 6.900753, Training Accuracy= 0.28000
Epoch= 5319, Minibatch Loss= 6.260777, Training Accuracy= 0.30000
Epoch= 5320, Minibatch Loss= 7.680616, Training Accuracy= 0.28000
Epoch= 5321, Minibatch Loss= 4.745492, Training Accuracy= 0.36000
Epoch= 5322, Minibatch Loss= 6.020370, Training Accuracy= 0.24000
Epoch= 5323, Minibatch Loss= 6.762287, Training Accuracy= 0.28000
Epoch= 5324, Minibatch Loss= 7.278224, Training Accuracy= 0.20000
Epoch= 5325, Minibatch Loss= 6.932419, Training Accuracy= 0.16000
Epoch= 5326, Minibatch Loss= 7.412490, Training Accuracy= 0.20000
Epoch= 5327, Minibatch Loss= 7.359375, Training Accuracy= 0.26000
Epoch= 5328, Minibatch Loss= 7.525456, Training Accuracy= 0.26000
Epoch= 5329, Minibatch Loss= 6.538369, Training Accuracy= 0.34000
Epoch= 5330, Minibatch Loss= 6.139962, Training Accuracy= 0.32000
Epoch= 5331, Minibatch Loss= 6.543592, Training Accuracy= 0.22000
Epoch= 5332, Minibatch Loss= 5.855261, Training Accuracy= 0.24000
Epoch= 5333, Minibatch Loss= 8.034447, Training Accuracy= 0.16000
Epoch= 5334, Minibatch Loss= 5.954147, Training Accuracy= 0.32000
Epoch= 5335, Minibatch Loss= 5.522857, Training Accuracy= 0.34000
Epoch= 5336, Minibatch Loss= 6.075496, Training Accuracy= 0.24000
Epoch= 5337, Minibatch Loss= 6.305959, Training Accuracy= 0.22000
Epoch= 5338, Minibatch Loss= 6.523734, Training Accuracy= 0.26000
Epoch= 5339, Minibatch Loss= 7.111965, Training Accuracy= 0.28000
Epoch= 5340, Minibatch Loss= 8.009645, Training Accuracy= 0.22000
Epoch= 5341, Minibatch Loss= 6.852638, Training Accuracy= 0.26000
Epoch= 5342, Minibatch Loss= 6.797778, Training Accuracy= 0.32000
Epoch= 5343, Minibatch Loss= 7.438596, Training Accuracy= 0.22000
Epoch= 5344, Minibatch Loss= 7.246731, Training Accuracy= 0.18000
Epoch= 5345, Minibatch Loss= 6.824835, Training Accuracy= 0.22000
Epoch= 5346, Minibatch Loss= 5.779883, Training Accuracy= 0.24000
Epoch= 5347, Minibatch Loss= 6.345541, Training Accuracy= 0.26000
Epoch= 5348, Minibatch Loss= 7.030108, Training Accuracy= 0.22000
Epoch= 5349, Minibatch Loss= 7.193694, Training Accuracy= 0.20000
Epoch= 5350, Minibatch Loss= 4.797247, Training Accuracy= 0.38000
Epoch= 5351, Minibatch Loss= 7.763528, Training Accuracy= 0.22000
Epoch= 5352, Minibatch Loss= 6.388652, Training Accuracy= 0.26000
Epoch= 5353, Minibatch Loss= 7.988728, Training Accuracy= 0.14000
Epoch= 5354, Minibatch Loss= 7.241376, Training Accuracy= 0.20000
Epoch= 5355, Minibatch Loss= 7.356005, Training Accuracy= 0.32000
Epoch= 5356, Minibatch Loss= 7.852260, Training Accuracy= 0.24000
Epoch= 5357, Minibatch Loss= 5.712686, Training Accuracy= 0.30000
Epoch= 5358, Minibatch Loss= 6.192757, Training Accuracy= 0.32000
Epoch= 5359, Minibatch Loss= 8.073178, Training Accuracy= 0.20000
Epoch= 5360, Minibatch Loss= 7.333005, Training Accuracy= 0.24000
Epoch= 5361, Minibatch Loss= 6.800444, Training Accuracy= 0.26000
Epoch= 5362, Minibatch Loss= 6.674124, Training Accuracy= 0.32000
Epoch= 5363, Minibatch Loss= 4.877470, Training Accuracy= 0.40000
Epoch= 5364, Minibatch Loss= 7.599821, Training Accuracy= 0.24000
Epoch= 5365, Minibatch Loss= 6.763093, Training Accuracy= 0.28000
Epoch= 5366, Minibatch Loss= 7.033312, Training Accuracy= 0.30000
Epoch= 5367, Minibatch Loss= 6.929524, Training Accuracy= 0.22000
Epoch= 5368, Minibatch Loss= 6.162880, Training Accuracy= 0.30000
Epoch= 5369, Minibatch Loss= 7.330896, Training Accuracy= 0.16000
Epoch= 5370, Minibatch Loss= 7.038234, Training Accuracy= 0.18000
Epoch= 5371, Minibatch Loss= 7.767145, Training Accuracy= 0.22000
Epoch= 5372, Minibatch Loss= 5.487507, Training Accuracy= 0.30000
Epoch= 5373, Minibatch Loss= 4.550136, Training Accuracy= 0.32000
Epoch= 5374, Minibatch Loss= 6.896298, Training Accuracy= 0.22000
Epoch= 5375, Minibatch Loss= 8.886310, Training Accuracy= 0.20000
Epoch= 5376, Minibatch Loss= 6.954197, Training Accuracy= 0.24000
Epoch= 5377, Minibatch Loss= 6.601091, Training Accuracy= 0.24000
Epoch= 5378, Minibatch Loss= 6.824099, Training Accuracy= 0.22000
Epoch= 5379, Minibatch Loss= 5.966829, Training Accuracy= 0.32000
Epoch= 5380, Minibatch Loss= 6.806673, Training Accuracy= 0.30000
Epoch= 5381, Minibatch Loss= 5.618227, Training Accuracy= 0.14000
Epoch= 5382, Minibatch Loss= 6.995052, Training Accuracy= 0.16000
Epoch= 5383, Minibatch Loss= 6.880539, Training Accuracy= 0.30000
Epoch= 5384, Minibatch Loss= 7.607373, Training Accuracy= 0.18000
Epoch= 5385, Minibatch Loss= 5.912647, Training Accuracy= 0.32000
Epoch= 5386, Minibatch Loss= 7.651295, Training Accuracy= 0.20000
Epoch= 5387, Minibatch Loss= 7.087277, Training Accuracy= 0.30000
Epoch= 5388, Minibatch Loss= 6.943582, Training Accuracy= 0.26000
Epoch= 5389, Minibatch Loss= 6.340723, Training Accuracy= 0.22000
Epoch= 5390, Minibatch Loss= 7.872663, Training Accuracy= 0.24000
Epoch= 5391, Minibatch Loss= 6.716865, Training Accuracy= 0.24000
Epoch= 5392, Minibatch Loss= 7.197547, Training Accuracy= 0.18000
Epoch= 5393, Minibatch Loss= 9.977792, Training Accuracy= 0.14000
Epoch= 5394, Minibatch Loss= 6.189245, Training Accuracy= 0.16000
Epoch= 5395, Minibatch Loss= 8.030823, Training Accuracy= 0.14000
Epoch= 5396, Minibatch Loss= 4.862280, Training Accuracy= 0.40000
Epoch= 5397, Minibatch Loss= 7.687973, Training Accuracy= 0.18000
Epoch= 5398, Minibatch Loss= 6.349234, Training Accuracy= 0.32000
Epoch= 5399, Minibatch Loss= 6.163612, Training Accuracy= 0.26000
Epoch= 5400, Minibatch Loss= 6.664988, Training Accuracy= 0.28000
Epoch= 5401, Minibatch Loss= 9.590853, Training Accuracy= 0.14000
Epoch= 5402, Minibatch Loss= 5.284254, Training Accuracy= 0.32000
Epoch= 5403, Minibatch Loss= 6.661448, Training Accuracy= 0.26000
Epoch= 5404, Minibatch Loss= 8.256012, Training Accuracy= 0.12000
Epoch= 5405, Minibatch Loss= 6.150295, Training Accuracy= 0.30000
Epoch= 5406, Minibatch Loss= 5.393922, Training Accuracy= 0.32000
Epoch= 5407, Minibatch Loss= 6.351742, Training Accuracy= 0.20000
Epoch= 5408, Minibatch Loss= 6.316853, Training Accuracy= 0.20000
Epoch= 5409, Minibatch Loss= 4.561374, Training Accuracy= 0.32000
Epoch= 5410, Minibatch Loss= 7.202669, Training Accuracy= 0.22000
Epoch= 5411, Minibatch Loss= 7.923673, Training Accuracy= 0.26000
Epoch= 5412, Minibatch Loss= 6.932495, Training Accuracy= 0.20000
Epoch= 5413, Minibatch Loss= 4.996857, Training Accuracy= 0.38000
Epoch= 5414, Minibatch Loss= 6.594861, Training Accuracy= 0.26000
Epoch= 5415, Minibatch Loss= 5.093070, Training Accuracy= 0.40000
Epoch= 5416, Minibatch Loss= 5.069482, Training Accuracy= 0.36000
Epoch= 5417, Minibatch Loss= 8.765697, Training Accuracy= 0.12000
Epoch= 5418, Minibatch Loss= 6.778446, Training Accuracy= 0.30000
Epoch= 5419, Minibatch Loss= 7.075812, Training Accuracy= 0.16000
Epoch= 5420, Minibatch Loss= 5.716413, Training Accuracy= 0.28000
Epoch= 5421, Minibatch Loss= 5.815792, Training Accuracy= 0.22000
Epoch= 5422, Minibatch Loss= 6.280001, Training Accuracy= 0.30000
Epoch= 5423, Minibatch Loss= 6.290251, Training Accuracy= 0.30000
Epoch= 5424, Minibatch Loss= 8.065845, Training Accuracy= 0.14000
Epoch= 5425, Minibatch Loss= 7.924796, Training Accuracy= 0.24000
Epoch= 5426, Minibatch Loss= 7.477868, Training Accuracy= 0.22000
Epoch= 5427, Minibatch Loss= 6.946873, Training Accuracy= 0.22000
Epoch= 5428, Minibatch Loss= 5.902903, Training Accuracy= 0.24000
Epoch= 5429, Minibatch Loss= 6.742373, Training Accuracy= 0.30000
Epoch= 5430, Minibatch Loss= 6.921196, Training Accuracy= 0.26000
Epoch= 5431, Minibatch Loss= 7.041511, Training Accuracy= 0.30000
Epoch= 5432, Minibatch Loss= 7.755302, Training Accuracy= 0.22000
Epoch= 5433, Minibatch Loss= 5.843726, Training Accuracy= 0.30000
Epoch= 5434, Minibatch Loss= 7.976735, Training Accuracy= 0.26000
Epoch= 5435, Minibatch Loss= 7.503477, Training Accuracy= 0.24000
Epoch= 5436, Minibatch Loss= 7.427675, Training Accuracy= 0.18000
Epoch= 5437, Minibatch Loss= 6.341622, Training Accuracy= 0.24000
Epoch= 5438, Minibatch Loss= 7.359840, Training Accuracy= 0.28000
Epoch= 5439, Minibatch Loss= 7.938270, Training Accuracy= 0.14000
Epoch= 5440, Minibatch Loss= 6.593147, Training Accuracy= 0.24000
Epoch= 5441, Minibatch Loss= 7.181630, Training Accuracy= 0.18000
Epoch= 5442, Minibatch Loss= 8.697016, Training Accuracy= 0.26000
Epoch= 5443, Minibatch Loss= 7.650861, Training Accuracy= 0.16000
Epoch= 5444, Minibatch Loss= 7.190899, Training Accuracy= 0.30000
Epoch= 5445, Minibatch Loss= 6.598113, Training Accuracy= 0.24000
Epoch= 5446, Minibatch Loss= 5.452209, Training Accuracy= 0.34000
Epoch= 5447, Minibatch Loss= 5.868950, Training Accuracy= 0.28000
Epoch= 5448, Minibatch Loss= 5.671599, Training Accuracy= 0.36000
Epoch= 5449, Minibatch Loss= 7.868859, Training Accuracy= 0.28000
Epoch= 5450, Minibatch Loss= 6.800740, Training Accuracy= 0.28000
Epoch= 5451, Minibatch Loss= 7.193409, Training Accuracy= 0.24000
Epoch= 5452, Minibatch Loss= 4.939716, Training Accuracy= 0.38000
Epoch= 5453, Minibatch Loss= 6.119608, Training Accuracy= 0.34000
Epoch= 5454, Minibatch Loss= 6.261325, Training Accuracy= 0.24000
Epoch= 5455, Minibatch Loss= 6.943945, Training Accuracy= 0.20000
Epoch= 5456, Minibatch Loss= 6.054637, Training Accuracy= 0.22000
Epoch= 5457, Minibatch Loss= 8.502751, Training Accuracy= 0.18000
Epoch= 5458, Minibatch Loss= 5.570619, Training Accuracy= 0.30000
Epoch= 5459, Minibatch Loss= 6.532732, Training Accuracy= 0.18000
Epoch= 5460, Minibatch Loss= 6.228075, Training Accuracy= 0.28000
Epoch= 5461, Minibatch Loss= 6.817507, Training Accuracy= 0.28000
Epoch= 5462, Minibatch Loss= 6.299530, Training Accuracy= 0.24000
Epoch= 5463, Minibatch Loss= 6.777358, Training Accuracy= 0.22000
Epoch= 5464, Minibatch Loss= 7.829383, Training Accuracy= 0.28000
Epoch= 5465, Minibatch Loss= 7.291660, Training Accuracy= 0.28000
Epoch= 5466, Minibatch Loss= 7.568676, Training Accuracy= 0.28000
Epoch= 5467, Minibatch Loss= 6.115374, Training Accuracy= 0.22000
Epoch= 5468, Minibatch Loss= 6.839709, Training Accuracy= 0.30000
Epoch= 5469, Minibatch Loss= 5.526536, Training Accuracy= 0.28000
Epoch= 5470, Minibatch Loss= 7.258974, Training Accuracy= 0.20000
Epoch= 5471, Minibatch Loss= 7.331493, Training Accuracy= 0.28000
Epoch= 5472, Minibatch Loss= 5.456039, Training Accuracy= 0.26000
Epoch= 5473, Minibatch Loss= 7.326843, Training Accuracy= 0.22000
Epoch= 5474, Minibatch Loss= 7.244145, Training Accuracy= 0.24000
Epoch= 5475, Minibatch Loss= 5.424315, Training Accuracy= 0.36000
Epoch= 5476, Minibatch Loss= 7.433297, Training Accuracy= 0.18000
Epoch= 5477, Minibatch Loss= 5.256878, Training Accuracy= 0.24000
Epoch= 5478, Minibatch Loss= 6.674170, Training Accuracy= 0.30000
Epoch= 5479, Minibatch Loss= 6.130719, Training Accuracy= 0.20000
Epoch= 5480, Minibatch Loss= 7.505748, Training Accuracy= 0.20000
Epoch= 5481, Minibatch Loss= 7.257303, Training Accuracy= 0.20000
Epoch= 5482, Minibatch Loss= 8.408519, Training Accuracy= 0.26000
Epoch= 5483, Minibatch Loss= 7.964253, Training Accuracy= 0.24000
Epoch= 5484, Minibatch Loss= 7.742041, Training Accuracy= 0.28000
Epoch= 5485, Minibatch Loss= 8.192860, Training Accuracy= 0.16000
Epoch= 5486, Minibatch Loss= 6.800043, Training Accuracy= 0.20000
Epoch= 5487, Minibatch Loss= 6.118790, Training Accuracy= 0.32000
Epoch= 5488, Minibatch Loss= 7.263811, Training Accuracy= 0.24000
Epoch= 5489, Minibatch Loss= 6.562598, Training Accuracy= 0.28000
Epoch= 5490, Minibatch Loss= 7.133048, Training Accuracy= 0.28000
Epoch= 5491, Minibatch Loss= 6.620181, Training Accuracy= 0.20000
Epoch= 5492, Minibatch Loss= 5.682765, Training Accuracy= 0.26000
Epoch= 5493, Minibatch Loss= 7.820149, Training Accuracy= 0.18000
Epoch= 5494, Minibatch Loss= 5.734196, Training Accuracy= 0.30000
Epoch= 5495, Minibatch Loss= 7.153013, Training Accuracy= 0.26000
Epoch= 5496, Minibatch Loss= 6.190417, Training Accuracy= 0.30000
Epoch= 5497, Minibatch Loss= 8.022145, Training Accuracy= 0.24000
Epoch= 5498, Minibatch Loss= 5.196811, Training Accuracy= 0.38000
Epoch= 5499, Minibatch Loss= 7.325320, Training Accuracy= 0.22000
Epoch= 5500, Minibatch Loss= 9.119781, Training Accuracy= 0.16000
Epoch= 5501, Minibatch Loss= 5.245021, Training Accuracy= 0.32000
Epoch= 5502, Minibatch Loss= 5.890123, Training Accuracy= 0.28000
Epoch= 5503, Minibatch Loss= 7.270164, Training Accuracy= 0.24000
Epoch= 5504, Minibatch Loss= 6.759400, Training Accuracy= 0.22000
Epoch= 5505, Minibatch Loss= 7.221259, Training Accuracy= 0.16000
Epoch= 5506, Minibatch Loss= 6.493049, Training Accuracy= 0.30000
Epoch= 5507, Minibatch Loss= 7.202162, Training Accuracy= 0.34000
Epoch= 5508, Minibatch Loss= 5.647777, Training Accuracy= 0.34000
Epoch= 5509, Minibatch Loss= 6.276201, Training Accuracy= 0.32000
Epoch= 5510, Minibatch Loss= 6.394841, Training Accuracy= 0.26000
Epoch= 5511, Minibatch Loss= 7.664730, Training Accuracy= 0.20000
Epoch= 5512, Minibatch Loss= 6.301638, Training Accuracy= 0.24000
Epoch= 5513, Minibatch Loss= 7.947211, Training Accuracy= 0.28000
Epoch= 5514, Minibatch Loss= 8.182956, Training Accuracy= 0.24000
Epoch= 5515, Minibatch Loss= 6.199844, Training Accuracy= 0.32000
Epoch= 5516, Minibatch Loss= 8.381841, Training Accuracy= 0.14000
Epoch= 5517, Minibatch Loss= 6.616549, Training Accuracy= 0.32000
Epoch= 5518, Minibatch Loss= 6.805631, Training Accuracy= 0.24000
Epoch= 5519, Minibatch Loss= 7.608299, Training Accuracy= 0.20000
Epoch= 5520, Minibatch Loss= 6.678709, Training Accuracy= 0.30000
Epoch= 5521, Minibatch Loss= 7.066512, Training Accuracy= 0.28000
Epoch= 5522, Minibatch Loss= 4.674946, Training Accuracy= 0.32000
Epoch= 5523, Minibatch Loss= 6.146648, Training Accuracy= 0.30000
Epoch= 5524, Minibatch Loss= 6.934249, Training Accuracy= 0.22000
Epoch= 5525, Minibatch Loss= 6.109094, Training Accuracy= 0.30000
Epoch= 5526, Minibatch Loss= 6.242896, Training Accuracy= 0.26000
Epoch= 5527, Minibatch Loss= 5.287920, Training Accuracy= 0.34000
Epoch= 5528, Minibatch Loss= 7.692153, Training Accuracy= 0.20000
Epoch= 5529, Minibatch Loss= 6.044274, Training Accuracy= 0.24000
Epoch= 5530, Minibatch Loss= 6.113822, Training Accuracy= 0.22000
Epoch= 5531, Minibatch Loss= 6.564933, Training Accuracy= 0.28000
Epoch= 5532, Minibatch Loss= 6.170205, Training Accuracy= 0.28000
Epoch= 5533, Minibatch Loss= 7.649341, Training Accuracy= 0.26000
Epoch= 5534, Minibatch Loss= 5.585179, Training Accuracy= 0.34000
Epoch= 5535, Minibatch Loss= 6.772343, Training Accuracy= 0.24000
Epoch= 5536, Minibatch Loss= 6.687734, Training Accuracy= 0.22000
Epoch= 5537, Minibatch Loss= 6.648869, Training Accuracy= 0.26000
Epoch= 5538, Minibatch Loss= 6.603503, Training Accuracy= 0.30000
Epoch= 5539, Minibatch Loss= 6.753501, Training Accuracy= 0.26000
Epoch= 5540, Minibatch Loss= 6.998875, Training Accuracy= 0.22000
Epoch= 5541, Minibatch Loss= 7.437051, Training Accuracy= 0.24000
Epoch= 5542, Minibatch Loss= 6.388722, Training Accuracy= 0.24000
Epoch= 5543, Minibatch Loss= 7.567507, Training Accuracy= 0.20000
Epoch= 5544, Minibatch Loss= 8.047978, Training Accuracy= 0.16000
Epoch= 5545, Minibatch Loss= 7.256439, Training Accuracy= 0.22000
Epoch= 5546, Minibatch Loss= 6.462583, Training Accuracy= 0.26000
Epoch= 5547, Minibatch Loss= 6.967271, Training Accuracy= 0.20000
Epoch= 5548, Minibatch Loss= 6.664592, Training Accuracy= 0.24000
Epoch= 5549, Minibatch Loss= 5.275079, Training Accuracy= 0.28000
Epoch= 5550, Minibatch Loss= 7.878106, Training Accuracy= 0.22000
Epoch= 5551, Minibatch Loss= 7.255888, Training Accuracy= 0.18000
Epoch= 5552, Minibatch Loss= 7.079596, Training Accuracy= 0.22000
Epoch= 5553, Minibatch Loss= 8.059917, Training Accuracy= 0.22000
Epoch= 5554, Minibatch Loss= 7.048919, Training Accuracy= 0.18000
Epoch= 5555, Minibatch Loss= 7.200653, Training Accuracy= 0.30000
Epoch= 5556, Minibatch Loss= 7.617665, Training Accuracy= 0.20000
Epoch= 5557, Minibatch Loss= 7.134567, Training Accuracy= 0.26000
Epoch= 5558, Minibatch Loss= 5.342935, Training Accuracy= 0.30000
Epoch= 5559, Minibatch Loss= 5.685554, Training Accuracy= 0.34000
Epoch= 5560, Minibatch Loss= 5.773130, Training Accuracy= 0.32000
Epoch= 5561, Minibatch Loss= 6.538561, Training Accuracy= 0.28000
Epoch= 5562, Minibatch Loss= 7.601165, Training Accuracy= 0.28000
Epoch= 5563, Minibatch Loss= 5.925622, Training Accuracy= 0.38000
Epoch= 5564, Minibatch Loss= 6.852247, Training Accuracy= 0.24000
Epoch= 5565, Minibatch Loss= 7.642212, Training Accuracy= 0.26000
Epoch= 5566, Minibatch Loss= 5.922577, Training Accuracy= 0.38000
Epoch= 5567, Minibatch Loss= 7.414649, Training Accuracy= 0.26000
Epoch= 5568, Minibatch Loss= 7.878347, Training Accuracy= 0.18000
Epoch= 5569, Minibatch Loss= 6.647197, Training Accuracy= 0.28000
Epoch= 5570, Minibatch Loss= 5.585944, Training Accuracy= 0.30000
Epoch= 5571, Minibatch Loss= 6.855983, Training Accuracy= 0.22000
Epoch= 5572, Minibatch Loss= 6.608754, Training Accuracy= 0.22000
Epoch= 5573, Minibatch Loss= 6.791980, Training Accuracy= 0.12000
Epoch= 5574, Minibatch Loss= 5.248167, Training Accuracy= 0.36000
Epoch= 5575, Minibatch Loss= 7.216915, Training Accuracy= 0.16000
Epoch= 5576, Minibatch Loss= 5.824926, Training Accuracy= 0.34000
Epoch= 5577, Minibatch Loss= 6.519167, Training Accuracy= 0.22000
Epoch= 5578, Minibatch Loss= 5.777402, Training Accuracy= 0.30000
Epoch= 5579, Minibatch Loss= 7.425187, Training Accuracy= 0.26000
Epoch= 5580, Minibatch Loss= 6.923614, Training Accuracy= 0.28000
Epoch= 5581, Minibatch Loss= 6.879503, Training Accuracy= 0.40000
Epoch= 5582, Minibatch Loss= 8.140512, Training Accuracy= 0.16000
Epoch= 5583, Minibatch Loss= 8.259282, Training Accuracy= 0.24000
Epoch= 5584, Minibatch Loss= 6.196716, Training Accuracy= 0.26000
Epoch= 5585, Minibatch Loss= 5.911641, Training Accuracy= 0.22000
Epoch= 5586, Minibatch Loss= 6.793123, Training Accuracy= 0.28000
Epoch= 5587, Minibatch Loss= 7.314010, Training Accuracy= 0.28000
Epoch= 5588, Minibatch Loss= 7.101091, Training Accuracy= 0.26000
Epoch= 5589, Minibatch Loss= 6.138618, Training Accuracy= 0.30000
Epoch= 5590, Minibatch Loss= 5.917592, Training Accuracy= 0.22000
Epoch= 5591, Minibatch Loss= 6.719949, Training Accuracy= 0.24000
Epoch= 5592, Minibatch Loss= 6.722876, Training Accuracy= 0.26000
Epoch= 5593, Minibatch Loss= 7.381987, Training Accuracy= 0.18000
Epoch= 5594, Minibatch Loss= 7.506766, Training Accuracy= 0.32000
Epoch= 5595, Minibatch Loss= 6.594346, Training Accuracy= 0.30000
Epoch= 5596, Minibatch Loss= 6.789795, Training Accuracy= 0.18000
Epoch= 5597, Minibatch Loss= 6.450991, Training Accuracy= 0.32000
Epoch= 5598, Minibatch Loss= 5.613549, Training Accuracy= 0.30000
Epoch= 5599, Minibatch Loss= 6.615630, Training Accuracy= 0.28000
